연번,업체명,이메일 주소,대표자(익명),벤처확인유형,지역,간략주소,업종분류(기보),업종명(11차),주생산품,벤처유효시작일,벤처유효종료일,벤처확인기관,신규/재확인
3570,주식회사 로아솔루션,,최**,혁신성장유형,강원,강원특별자치도 춘천시,제조업,배전반 및 전기 자동제어반 제조업,"계장제어장치, 빌딩자동제어장치, 산업용 소프트웨어",20250611,20280610,벤처기업확인기관,신규
3571,주식회사 파워스토,,박**,혁신성장유형,서울,서울특별시 강남구,정보처리S/W,데이터베이스 및 온라인정보 제공업,"NPL정보플랫폼(POWerNPL거래소), NPL조각투자플랫폼(POWerSTO)",20250611,20280610,벤처기업확인기관,신규
3572,(유)주안환경,,김**,혁신성장유형,전남,전라남도 장흥군,제조업,혼성 및 재생 플라스틱 소재 물질 제조업,폐합성수지,20250611,20280610,벤처기업확인기관,신규
3573,주식회사 투케이인터내셔널,,김**,혁신성장유형,경기,경기도 화성시,제조업,화장품 제조업,"인조손톱, 셀프 네일 뷰티 제품, 두피 케어",20250611,20280610,벤처기업확인기관,신규
3574,(주)주원,,정**,혁신성장유형,대구,대구광역시 북구,연구개발서비스,기타 인문 및 사회과학 연구개발업,"전기,전자 연구개발업,전력변환장치, 항공기계,전자부품 도소매업,소프트웨어개발,컴퓨터 및 주변 기기 수리업",20250611,20280610,벤처기업확인기관,신규
3575,주식회사 그리너리랩,,이**,혁신성장유형,경기,경기도 화성시,제조업,그 외 기타 플라스틱 제품 제조업,"맞춤형생활용품, 기념품, 뷰티부품 연구 개발 및 제조업 ",20250611,20280610,벤처기업확인기관,신규
3576,주식회사 블렌드엑스,,"이**,김**",혁신성장유형,서울,서울특별시 강남구,정보처리S/W,응용 소프트웨어 개발 및 공급업,자동화 마케팅 플랫폼,20250611,20280610,벤처기업확인기관,신규
3577,주식회사 네오메디컬,,이**,혁신성장유형,경기,경기도 안성시,제조업,화장품 제조업,스포츠 마사지 크림,20250611,20280610,벤처기업확인기관,신규
3578,주식회사 뷰티팩토리 (beauty factory),,노**,혁신성장유형,서울,서울 강남구,제조업,화장품 제조업,스킨케어화장품,20250611,20280610,벤처기업확인기관,신규
3579,주식회사 유니텍시스템,,한**,혁신성장유형,경기,경기 성남시,제조업,"전자기 측정, 시험 및 분석기구 제조업","반도체제조용기계제조,전자기기 제조업",20250611,20280610,벤처기업확인기관,신규
3580,주식회사 핑크랩,,민**,혁신성장유형,경기,경기도 안양시,연구개발서비스,기타 공학 연구개발업,"인공지능, 로봇 SW",20250611,20280610,벤처기업확인기관,신규
3581,주식회사 지스,,"강**,지**",혁신성장유형,경기,경기도 부천시,정보처리S/W,응용 소프트웨어 개발 및 공급업,공간정보분야 데이터베이스 및 전산화 구축,20250611,20280610,벤처기업확인기관,신규
3582,해커스페이스주식회사,,김**,혁신성장유형,서울,서울특별시 강남구,정보처리S/W,컴퓨터시스템 통합 자문 및 구축 서비스업,프로그램 개발,20250611,20280610,벤처기업확인기관,신규
3583,(유)시경,,김**,혁신성장유형,전북,전북특별자치도 익산시,제조업,기타 구조용 금속제품 제조업,미끄럼방지포장재 금속울타리 소방용담요,20250611,20280610,벤처기업확인기관,신규
3584,주식회사 에이와이이노베이티브,,이**,혁신성장유형,서울,서울특별시 동작구,연구개발서비스,전기ㆍ전자공학 연구개발업,차량 보안 반도체,20250611,20280610,벤처기업확인기관,신규
3585,주식회사 포엠디엑스,,김**,벤처투자유형,경기,경기도 성남시,정보처리S/W,응용 소프트웨어 개발 및 공급업,"소프트웨어, 데이터분석, 컨설팅",20250611,20280610,벤처기업확인기관,신규
3586,주식회사 포레스트카라반,,제**,벤처투자유형,서울,서울특별시 구로구,제조업,트레일러 및 세미트레일러 제조업,"캠핑트레일러,정박형카라반",20250611,20280610,벤처기업확인기관,신규
3587,주식회사 다옴길,,이**,벤처투자유형,대전,대전광역시 서구,정보처리S/W,컴퓨터 프로그래밍 서비스업,소프트웨,20250611,20280610,벤처기업확인기관,신규
3588,주식회사 아트인가구,,이**,혁신성장유형,경기,경기도 파주시,제조업,기타 목재가구 제조업,"가정용가구,아트인보드,주방용가구,사무용가구등",20250611,20280610,벤처기업확인기관,신규
3589,주식회사좋음,,한**,벤처투자유형,경기,경기도 부천시,제조업,그 외 기타 플라스틱 제품 제조업,제품제조업,20250611,20280610,벤처기업확인기관,신규
3590,주식회사 빈스페이스,,조**,혁신성장유형,경기,경기 파주시,제조업,커피 가공업,커피 가공업,20250610,20280609,벤처기업확인기관,신규
3591,(유)태산,,박**,연구개발유형,전북,전북 김제시,제조업,"금속 문, 창, 셔터 및 관련제품 제조업","계장 계측제어, 수질분석기,프로세스제어반,경미한공사,정보통신공사,계장 계측제어, 수질분석기,소프트웨어개발 및 판매,학술연구용역",20250610,20280609,벤처기업확인기관,신규
3592,(주)원브라이트프린팅,,"명**,한**",혁신성장유형,서울,서울 성동구,제조업,기타 인쇄업,"인쇄,스티커 제조",20250610,20280609,벤처기업확인기관,신규
3593,주식회사 기술의숲,,심**,연구개발유형,대전,대전광역시 서구,정보처리S/W,응용 소프트웨어 개발 및 공급업,서비스,20250610,20280609,벤처기업확인기관,신규
3594,나눔제약 주식회사,,노**,혁신성장유형,경북,경상북도 영천시,제조업,한의약품 제조업,"한의약품 의약품용한약재, 건강기능식품, 일반가공식품",20250610,20280609,벤처기업확인기관,신규
3595,주식회사 로보팜,,변**,혁신성장유형,충남,충청남도 천안시,정보처리S/W,시스템 소프트웨어 개발 및 공급업,"의약품 재고, 주문 관리 자동화 플랫폼",20250610,20280609,벤처기업확인기관,신규
3596,주식회사 사과떡볶이,,"윤**,김**",혁신성장유형,경기,경기도 파주시,제조업,그 외 기타 식료품 제조업,밀키트 떡볶이,20250610,20280609,벤처기업확인기관,신규
3597,(주) 보네코 시스템즈,,문**,혁신성장유형,경기,경기도 남양주시,제조업,기타 기초 유기 화학물질 제조업,무기 및 유기 미네랄 이온수,20250610,20280609,벤처기업확인기관,신규
3598,주식회사 알테르모,,석**,혁신성장유형,경기,경기도 김포시,정보처리S/W,응용 소프트웨어 개발 및 공급업,기술유출방지시스템(보안솔루션) 및 인공지능프로그램,20250610,20280609,벤처기업확인기관,신규
3599,주식회사 바디맵,,박**,혁신성장유형,경기,경기도 고양시,제조업,전기식 진단 및 요법 기기 제조업,초음파 근육 측정기 및 측정앱,20250610,20280609,벤처기업확인기관,신규
3600,주식회사 한송에코엠,,고**,혁신성장유형,부산,부산광역시 남구,제조업,기타 이차전지 제조업,이차전지 전극소재 ,20250610,20280609,벤처기업확인기관,신규
3601,박스컴퍼니주식회사,,박**,혁신성장유형,경기,경기도 양주시,제조업,판지 상자 및 용기 제조업,골판지 박스,20250610,20280609,벤처기업확인기관,신규
3602,주식회사 이안글로벌,,최**,혁신성장유형,경기,경기도 용인시,제조업,포장용 플라스틱 성형용기 제조업,화장품 용기 및 금형 제작,20250610,20280609,벤처기업확인기관,신규
3603,원진산업,,박**,혁신성장유형,울산,울산광역시 울주군,제조업,수상 금속 골조 구조재 제조업,레이저가공 밴딩,20250610,20280609,벤처기업확인기관,신규
3604,주식회사 마스터웨이,,김**,혁신성장유형,경기,경기도 부천시,정보처리S/W,자료 처리업,"대입면접 플랫폼 인앤써, 초등,중등 스피치 말해봐AI, 기업교육 유레디 플랫폼",20250610,20280609,벤처기업확인기관,신규
3605,주식회사 영진글로벌,,김**,혁신성장유형,경기,경기도 부천시,제조업,스크린 인쇄업,전사인쇄물,20250610,20280609,벤처기업확인기관,신규
3606,주식회사 우보,,민**,연구개발유형,경기,경기 시흥시,제조업,그 외 기타 전자부품 제조업,LED실내조명등,20250610,20280609,벤처기업확인기관,신규
3607,주식회사 바이스원(Vaice One Inc.),,원**,혁신성장유형,서울,서울특별시 마포구,정보처리S/W,시스템 소프트웨어 개발 및 공급업,AI 음성 기반 및 기타 AI 서비스,20250610,20280609,벤처기업확인기관,신규
3608,주식회사 엠이케이,,문**,혁신성장유형,인천,인천광역시 부평구,제조업,그 외 기타 특수목적용 기계 제조업,두께측정기,20250610,20280609,벤처기업확인기관,신규
3609,(주)오피트정보통신,,문**,연구개발유형,경기,경기도 수원시,제조업,유선 통신장비 제조업,유무선통신장치 제조 및 판매,20250610,20280609,벤처기업확인기관,신규
3610,주식회사 루아르떼,,김**,혁신성장유형,경기,경기도 하남시,정보처리S/W,데이터베이스 및 온라인정보 제공업,"예술품 관련 데이터베이스 및 정보 제공, 공연 기획 및 전시, AI 정보기술 및 운영 관리",20250610,20280609,벤처기업확인기관,신규
3611,비씨전기 주식회사,,안**,혁신성장유형,경기,경기도 안양시,제조업,배전반 및 전기 자동제어반 제조업,수배전반,20250610,20280609,벤처기업확인기관,신규
3612,제이알20,,이**,혁신성장유형,경기,경기 시흥시,제조업,기타 일반 기계 및 장비 수리업,기타 일반 기계 및 장비 수리업,20250610,20280609,벤처기업확인기관,신규
3613,주식회사 통증해방,,황**,혁신성장유형,서울,서울특별시 종로구,연구개발서비스,기타 인문 및 사회과학 연구개발업,"심리상담, 심리검사, 심리교육",20250610,20280609,벤처기업확인기관,신규
3614,삼정텍,,장**,혁신성장유형,경기,경기도 광주시,제조업,그 외 기타 금속가공업,소바용 스프링클러헤드 가공외,20250610,20280609,벤처기업확인기관,신규
3615,주식회사 인텔리시아,,백**,벤처투자유형,대전,대전광역시 유성구,정보처리S/W,응용 소프트웨어 개발 및 공급업,기타,20250610,20280609,벤처기업확인기관,신규
3616,주식회사 더블와이,,윤**,벤처투자유형,경기,경기도 성남시,제조업,그 외 기타 달리 분류되지 않은 제품 제조업,온열기기.찜질기,20250610,20280609,벤처기업확인기관,신규
3617,주식회사 뮤지브,,정**,벤처투자유형,서울,서울 노원구,정보처리S/W,컴퓨터 프로그래밍 서비스업,음악 소프트웨어 서비스 ( 샘플바이 ),20250610,20280609,벤처기업확인기관,신규
3618,주식회사 수연푸드,,이**,벤처투자유형,충북,충청북도 음성군,제조업,기타 식사용 가공처리 조리식품 제조업,"어묵, 만두, 떡볶이 등 유사식품 도매 및 소매",20250610,20280609,벤처기업확인기관,신규
3619,주식회사 컬리버,,김**,벤처투자유형,전남,전라남도 순천시,연구개발서비스,농림수산학 및 수의학 연구개발업,"흰다리새우 보조사료(유용미생물제제), 흰다리새우",20250610,20280609,벤처기업확인기관,신규
3620,주식회사 메타젠,,노**,벤처투자유형,서울,서울특별시 강서구,정보처리S/W,시스템 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급,20250610,20280609,벤처기업확인기관,신규
3621,(주)모디전스비전,,김**,벤처투자유형,경기,경기 성남시,제조업,그 외 기타 전자부품 제조업,"그 외 기타 전자 부품 제조업,사진기, 영사기 및 관련 장비 제조업,상품 종합 도매업,컴퓨터 시스템 통합 자문 및 구축 서비스업,기타 정보 기술 및 컴퓨터 운영",20250610,20280609,벤처기업확인기관,신규
3622,주식회사 뉴케이와이테크,,김**,벤처투자유형,경기,경기도 파주시,제조업,그 외 기타 일반목적용 기계 제조업,온도조절이동박스,20250610,20280609,벤처기업확인기관,신규
3623,(주)네모테크놀로지스,,김**,벤처투자유형,서울,서울특별시 광진구,제조업,기타 구조용 금속제품 제조업,모듈러 주택,20250610,20280609,벤처기업확인기관,신규
3624,주식회사 주엔,,정**,혁신성장유형,서울,서울특별시 구로구,제조업,모조 귀금속 및 모조 장신용품 제조업,귀금속. 악세사리 제조업,20250605,20280604,벤처기업확인기관,신규
